PitchID,DatePitched,ItemID,UnitID,NumberOfUnits,PitchComments,PitchReason
3380,2011-06-17 00:00:00,5071,15.0,2,Donated,
3381,2011-06-17 00:00:00,5071,39.0,4,Pots Donated,
3382,2011-06-17 00:00:00,5721,2.0,2,Flats Donated,
3383,2011-06-17 00:00:00,5773,37.0,2,,
3384,2011-06-17 00:00:00,4368,37.0,30,,
3385,2011-06-17 00:00:00,2870,37.0,3,,
3386,2011-06-17 00:00:00,4851,37.0,1,,
3387,2011-06-17 00:00:00,5971,37.0,1,,
3388,2011-06-17 00:00:00,4307,37.0,2,,
3389,2011-06-17 00:00:00,5430,37.0,21,,
3390,2011-06-17 00:00:00,1506,37.0,16,,
3391,2011-06-17 00:00:00,1571,2.0,8,Black Bugs,
3392,2011-06-17 00:00:00,4242,2.0,6,,
3393,2011-06-17 00:00:00,3712,2.0,15,,
3394,2011-06-17 00:00:00,4457,37.0,3,,
3395,2011-06-17 00:00:00,5779,37.0,1,,
3396,2011-06-17 00:00:00,4367,37.0,1,,
3397,2011-06-17 00:00:00,3939,37.0,1,,
3398,2011-06-17 00:00:00,3308,37.0,1,Kent Beauty,
3399,2011-06-17 00:00:00,1334,39.0,1,,
3400,2011-06-17 00:00:00,4359,18.0,6,,
3401,2011-06-17 00:00:00,3305,2.0,5,,
3402,2011-06-17 00:00:00,3003,37.0,8,,
3403,2011-06-17 00:00:00,6109,37.0,6,No Color,
3404,2011-06-17 00:00:00,3667,1.0,7,,
3405,2011-06-17 00:00:00,4785,39.0,4,,
3406,2011-06-17 00:00:00,5053,18.0,12,Aphids galore,
3407,2011-06-17 00:00:00,4669,2.0,23,,
3408,2011-06-17 00:00:00,2297,2.0,6,,
3409,2011-06-17 00:00:00,1448,2.0,1,,
3410,2011-06-17 00:00:00,6077,2.0,1,,
3411,2011-06-17 00:00:00,6083,2.0,1,,
3412,2011-06-17 00:00:00,1434,2.0,26,,
3413,2011-06-29 00:00:00,3101,2.0,2,,
3414,2011-06-29 00:00:00,4739,2.0,8,,
3415,2011-06-29 00:00:00,5423,2.0,8,,
3416,2011-06-29 00:00:00,1647,2.0,9,White California Poppy,
3417,2011-06-29 00:00:00,1265,45.0,5,No Color Listed,
3418,2011-06-29 00:00:00,747,15.0,6,Packs,
3419,2011-06-29 00:00:00,748,15.0,4,Packs,
3420,2011-07-01 00:00:00,1342,2.0,2 1/2,Pink,
3421,2011-07-01 00:00:00,1343,2.0,1,Purple,
3422,2011-07-01 00:00:00,2669,3.0,14,No Color powdery mildew,
3423,2011-07-01 00:00:00,4707,2.0,3,"Flemish, Black, Pink",
3424,2011-07-02 00:00:00,743,1.0,6,,
3425,2011-07-02 00:00:00,4209,39.0,10,,
3426,2011-07-02 00:00:00,744,15.0,5,,
3427,2011-07-02 00:00:00,5936,39.0,3,,
3428,2011-07-02 00:00:00,747,15.0,10,,
3429,2011-07-02 00:00:00,5620,39.0,4,,
3430,2011-07-02 00:00:00,749,2.0,12,,
3431,2011-07-02 00:00:00,744,39.0,5,,
3432,2011-07-02 00:00:00,5620,15.0,6,,
3433,2011-07-02 00:00:00,37,37.0,25,"Badly infested w/aphids, eggs under leaves",
3434,2011-07-02 00:00:00,1420,37.0,1,No Cultivar,
3435,2011-07-02 00:00:00,5980,37.0,1,,
3436,2011-07-04 00:00:00,5430,37.0,7,,
3437,2011-07-05 00:00:00,40,3.0,3,No Color Listed,
3438,2011-07-05 00:00:00,2297,2.0,5,Packs,
3439,2011-07-05 00:00:00,1428,2.0,1,pack,
3440,2011-07-05 00:00:00,1439,2.0,5,packs,
3441,2011-07-05 00:00:00,6077,2.0,6,packs,
3442,2011-07-05 00:00:00,1435,2.0,6,Packs,
3443,2011-07-05 00:00:00,1448,2.0,1,Pack,
3444,2011-07-05 00:00:00,1426,2.0,25,Packs,
3445,2011-07-05 00:00:00,1445,2.0,14,Packs Dazzler,
3446,2011-07-05 00:00:00,4770,2.0,1,,
3447,2011-07-05 00:00:00,2949,15.0,16,,
3448,2011-07-05 00:00:00,4156,2.0,3,,
3449,2011-07-05 00:00:00,2726,2.0,8,,
3450,2011-07-05 00:00:00,3658,1.0,4,Packs,
3451,2011-07-05 00:00:00,3659,1.0,2,,
3452,2011-07-05 00:00:00,5434,2.0,4,,
3453,2011-07-05 00:00:00,5433,2.0,7,,
3454,2011-07-05 00:00:00,1584,2.0,3,,
3455,2011-07-05 00:00:00,747,15.0,12,,
3456,2011-07-05 00:00:00,748,15.0,5,,
3457,2011-07-05 00:00:00,749,2.0,1,,
3458,2011-07-05 00:00:00,6199,2.0,2,,
3459,2011-07-05 00:00:00,3674,2.0,3,Packs,
3460,2011-07-05 00:00:00,2349,37.0,39,No Color Listed,
3461,2011-07-05 00:00:00,4543,37.0,38,No Color Listed,
3462,2011-07-05 00:00:00,5839,37.0,11,Ugly Snakelike habit,
3463,2011-07-05 00:00:00,5866,1.0,11,,
3464,2011-07-05 00:00:00,3652,1.0,26,,
3465,2011-07-05 00:00:00,2327,8.0,1,,
3466,2011-07-05 00:00:00,4154,2.0,12,Packs,
3467,2011-07-05 00:00:00,1330,37.0,27,No Color Listed,
3468,2011-07-05 00:00:00,775,15.0,1,Packs,
3469,2011-07-05 00:00:00,741,2.0,4,Packs,
3470,2011-07-05 00:00:00,5620,15.0,9,Packs,
3471,2011-07-05 00:00:00,5936,15.0,8,Packs,
3472,2011-07-05 00:00:00,5968,37.0,48,Aphids,
3473,2011-07-05 00:00:00,4359,18.0,3,Baskets,
3474,2011-07-05 00:00:00,2777,18.0,1,Basket,
3475,2011-07-05 00:00:00,4360,18.0,4,Baskets,
3476,2011-07-04 00:00:00,4781,2.0,5,,
3477,2011-07-05 00:00:00,1314,39.0,3,,
3478,2011-06-17 00:00:00,5773,37.0,5,,
3479,2011-06-17 00:00:00,5049,48.0,2,,
3480,2011-07-05 00:00:00,4669,2.0,11,,
3481,2011-07-05 00:00:00,1426,2.0,1,,
3482,2011-07-05 00:00:00,1434,2.0,14,,
3483,2011-07-05 00:00:00,2297,2.0,24,,
3484,2011-07-05 00:00:00,1489,1.0,9,,
3485,2011-07-05 00:00:00,3236,1.0,6,,
3486,2011-07-05 00:00:00,1333,1.0,10,,
3487,2011-07-05 00:00:00,2875,1.0,6,,
3488,2011-07-05 00:00:00,1332,1.0,11,,
3489,2011-07-05 00:00:00,4171,1.0,15,,
3490,2011-07-05 00:00:00,5152,37.0,23,,
3491,2011-07-05 00:00:00,3642,1.0,2,,
3492,2011-07-05 00:00:00,4359,37.0,1,,
3493,2011-07-05 00:00:00,2818,37.0,1,,
3494,2011-07-05 00:00:00,4358,37.0,1,,
3495,2011-06-17 00:00:00,1460,1.0,3,,
3496,2011-06-17 00:00:00,4806,37.0,10,,
3497,2011-06-17 00:00:00,5233,25.0,1,,
3498,2011-06-17 00:00:00,4837,25.0,1,,
3499,2011-06-17 00:00:00,4781,1.0,4,Donated,
3500,2011-06-17 00:00:00,5796,25.0,6,,
3501,2011-06-17 00:00:00,5702,39.0,7,,
3502,2011-07-21 00:00:00,4785,39.0,17,,
3503,2011-06-17 00:00:00,5512,1.0,32,,
3504,2011-07-22 00:00:00,2962,37.0,105,,
3505,2011-07-22 00:00:00,2119,37.0,33,,
3506,2011-07-22 00:00:00,2158,18.0,1,,
3507,2011-07-22 00:00:00,2435,37.0,1,,
3508,2011-07-25 00:00:00,1031,1.0,10,,
3509,2011-07-25 00:00:00,1044,1.0,4,,
3510,2011-07-25 00:00:00,4733,1.0,2,,
3511,2011-08-20 00:00:00,3340,48.0,3,,
3512,2011-08-20 00:00:00,1632,15.0,15,,
3513,2012-07-06 00:00:00,1670,0.0,16,,
3514,2012-07-06 00:00:00,4219,0.0,17,,
3515,2012-07-06 00:00:00,80,0.0,19,,
3516,2012-07-10 00:00:00,220,0.0,8,,
3517,2012-07-10 00:00:00,2716,0.0,4,,
3518,2012-07-10 00:00:00,6128,0.0,1,,
3519,2012-07-10 00:00:00,6339,37.0,16,,
3520,2012-07-10 00:00:00,1546,2.0,5,,
3521,2012-07-10 00:00:00,2778,37.0,14,,
3522,2012-07-10 00:00:00,2388,37.0,7,,
3523,2012-07-10 00:00:00,3153,37.0,3,Superbena Burgendy?,
3524,2012-07-10 00:00:00,1671,2.0,3,,
3525,2012-07-10 00:00:00,1670,15.0,11,,
3526,2012-09-11 00:00:00,2438,37.0,23,,
3527,2012-09-11 00:00:00,3076,37.0,15,,
3528,2012-09-11 00:00:00,1260,37.0,4,No color listed,
3529,2012-09-11 00:00:00,296,0.0,18,"5 1/2"" Color listed Ultra Violet",
3530,2012-09-11 00:00:00,320,37.0,11,No Color Listed,
3531,2012-09-11 00:00:00,2736,0.0,16,"5 1/2"" No Color Listed",
3532,2012-09-11 00:00:00,303,37.0,5,,
3533,2012-09-11 00:00:00,5283,39.0,14,,
3534,2012-09-11 00:00:00,5175,0.0,29,,
3535,2012-09-11 00:00:00,5175,0.0,7,"5 1/2"" pot",
3536,2012-09-11 00:00:00,4679,37.0,13,,
3537,2012-09-11 00:00:00,4679,0.0,7,,
3538,2012-09-11 00:00:00,6303,0.0,5,"5 1/2""",
3539,2012-09-11 00:00:00,5283,0.0,8,,
3540,2012-09-11 00:00:00,1623,39.0,5,No color listed,
3541,2012-09-11 00:00:00,1046,39.0,26,,
3542,2012-09-11 00:00:00,3549,,8,"No color listed, 4 packs",
3543,2012-09-11 00:00:00,6329,0.0,3,Hunter 4 packs,
3544,2012-09-11 00:00:00,3851,0.0,2,"Hunter 4 packs, Burgundy",
3545,2012-09-11 00:00:00,2952,0.0,4,"7"" Scented Geranium ??",
3546,2012-09-11 00:00:00,1399,0.0,15,4 Packs,
3547,2012-09-11 00:00:00,1012,0.0,11,4 Packs Sempervirens?,
3548,2012-09-11 00:00:00,3186,0.0,4,4 Packs No color listed,
3549,2012-09-11 00:00:00,1449,0.0,6,4 Packs,
3550,2012-09-11 00:00:00,1552,0.0,6,4 Packs,
3551,2012-09-11 00:00:00,3643,0.0,2,4 Packs,
3552,2012-09-11 00:00:00,3205,0.0,9,4 Packs,
3553,2012-09-11 00:00:00,6310,0.0,10,"5 1/2"" Pots?",
3554,2012-09-11 00:00:00,1310,39.0,18,,
3555,0152-09-11 00:00:00,2327,39.0,12,,
3556,2012-07-10 00:00:00,2169,37.0,21,,
3557,2012-07-10 00:00:00,2168,37.0,1,,
3558,2012-07-10 00:00:00,2170,37.0,2,,
3559,2012-07-10 00:00:00,3641,2.0,4,,
3560,2012-07-10 00:00:00,2875,2.0,4,,
3561,2012-07-10 00:00:00,1333,2.0,3,,
3562,2012-07-10 00:00:00,3640,2.0,1,,
3563,2012-07-10 00:00:00,5336,2.0,5,,
3564,2012-07-10 00:00:00,5341,2.0,9,,
3565,2012-07-10 00:00:00,6303,37.0,76,,
3566,2012-07-10 00:00:00,5974,37.0,53,,
3567,2012-07-10 00:00:00,4513,37.0,19,Colorblaze Velvet Mocha ????,
3568,2012-07-10 00:00:00,2438,37.0,19,,
3569,2012-07-10 00:00:00,2700,37.0,52,,
3570,2012-07-10 00:00:00,182,37.0,22,,
3571,2012-07-10 00:00:00,209,37.0,27,"""Creeping Jenny""??",
3572,2012-07-10 00:00:00,1489,15.0,3,Heavenly Blue,
3573,2012-07-10 00:00:00,2873,15.0,2,,
3574,2012-07-10 00:00:00,3236,15.0,1,,
3575,2012-07-10 00:00:00,3236,15.0,1,Happy Hour Rose,
3576,2012-07-10 00:00:00,5844,2.0,1,,
3577,2012-07-11 00:00:00,6233,4.0,19,,
3578,2012-07-11 00:00:00,5793,37.0,4,,
3579,2012-07-11 00:00:00,5796,37.0,1,,
3580,2012-07-11 00:00:00,2229,37.0,3,,
3581,2012-07-11 00:00:00,4078,4.0,1,,
3582,2012-07-11 00:00:00,2747,4.0,1,,
3583,2012-07-11 00:00:00,4504,4.0,17,,
3584,2012-07-11 00:00:00,5564,4.0,4,,
3585,2012-07-11 00:00:00,6241,4.0,1,bi-color,
3586,2012-07-11 00:00:00,6089,4.0,1,,
3587,2012-07-11 00:00:00,1041,33.0,22,,
3588,2012-07-11 00:00:00,2995,33.0,23,,
3589,2012-07-11 00:00:00,1466,33.0,37,,
3590,2012-07-11 00:00:00,2878,33.0,51,,
3591,2012-07-11 00:00:00,5867,15.0,3,,
3592,2012-07-11 00:00:00,1074,15.0,3,,
3593,2012-07-11 00:00:00,3226,15.0,1,No color listed,
3594,2012-07-11 00:00:00,2650,15.0,7,,
3595,2012-07-11 00:00:00,6106,15.0,5,,
3596,2012-07-11 00:00:00,4745,15.0,5,,
3597,2012-07-11 00:00:00,4746,15.0,1,,
3598,2012-07-11 00:00:00,2334,37.0,22,,
3599,2012-07-11 00:00:00,2343,51.0,2,No variety listed,
3600,2012-07-11 00:00:00,276,51.0,14,Sacred Sage?,
3601,2012-07-11 00:00:00,2327,51.0,8,,
3602,2012-07-11 00:00:00,5858,51.0,12,,
3603,2012-07-11 00:00:00,1592,2.0,8,,
3604,2012-07-11 00:00:00,4679,16.0,13,White Hanger,
3605,2012-07-11 00:00:00,4461,37.0,34,Clay,
3606,2012-07-11 00:00:00,5529,37.0,4,,
3607,2012-07-11 00:00:00,5,37.0,8,,
3608,2012-07-11 00:00:00,128,37.0,23,,
3609,2012-07-11 00:00:00,320,37.0,2,,
3610,2012-07-11 00:00:00,6109,37.0,30,,
3611,2012-07-11 00:00:00,2852,37.0,5,,
3612,2012-07-11 00:00:00,1565,0.0,12,Packs,
3613,2012-07-11 00:00:00,247,37.0,7,No color listed,
3614,2012-07-11 00:00:00,1178,37.0,1,,
3615,2012-07-11 00:00:00,1645,37.0,14,,
3616,2012-07-11 00:00:00,3791,37.0,1,,
3617,0125-07-11 00:00:00,5564,4.0,6,Thrips or Spider Mites,
3618,2012-08-03 00:00:00,1625,15.0,1,,
3619,2012-08-08 00:00:00,294,37.0,12,,
3620,2012-08-08 00:00:00,6303,37.0,26,,
3621,2012-08-08 00:00:00,128,37.0,13,,
3622,2012-08-08 00:00:00,2962,37.0,14,,
3623,2012-08-08 00:00:00,5403,37.0,1,,
3624,2012-08-08 00:00:00,5820,37.0,5,,
3625,2012-08-08 00:00:00,5404,37.0,2,,
3626,2012-08-08 00:00:00,5399,37.0,20,,
3627,2012-08-08 00:00:00,6109,37.0,12,,
3628,2012-08-08 00:00:00,303,37.0,28,,
3629,2012-08-14 00:00:00,1415,51.0,8,,
3630,2012-08-14 00:00:00,4461,37.0,7,,
3631,2012-08-14 00:00:00,1178,37.0,2,,
3632,2012-08-14 00:00:00,3408,37.0,37,,
3633,2012-06-26 00:00:00,2431,37.0,20,,
3634,2012-06-26 00:00:00,3530,37.0,1,,
3635,2012-06-26 00:00:00,5273,37.0,13,,
3636,2012-06-26 00:00:00,6110,37.0,1,,
3637,2012-06-26 00:00:00,4344,37.0,5,,
3638,2012-06-26 00:00:00,247,37.0,27,,
3639,2012-06-26 00:00:00,257,37.0,2,,
3640,2012-06-26 00:00:00,1645,37.0,9,,
3641,2012-06-26 00:00:00,2607,37.0,5,,
3642,2012-06-26 00:00:00,5564,4.0,2,,
3643,2012-06-26 00:00:00,236,4.0,2,,
3644,2012-06-26 00:00:00,2873,,2,4 Pack,
3645,2012-06-26 00:00:00,3640,,7,4 Pack,
3646,2012-06-26 00:00:00,3642,,2,4 Pack,
3647,2012-06-26 00:00:00,3641,,4,4 Pack,
3648,2012-06-26 00:00:00,2875,,3,4 Pack,
3649,2012-06-26 00:00:00,1478,0.0,8,6 Pack,
3650,2012-06-26 00:00:00,4873,0.0,2,6 Pack,
3651,2012-06-26 00:00:00,4851,37.0,5,,
3652,2012-06-26 00:00:00,4307,37.0,1,,
3653,2012-06-26 00:00:00,220,0.0,7,4 Pack,
3654,2012-06-26 00:00:00,2716,0.0,1,6 Pack,
3655,2012-06-26 00:00:00,1670,0.0,1,6 Pack,
3656,2012-06-26 00:00:00,3800,0.0,2,6 Pack,
3657,2012-06-26 00:00:00,5512,37.0,22,,
3658,2012-06-26 00:00:00,3533,37.0,10,,
3659,2012-06-26 00:00:00,2724,37.0,15,,
3660,2012-07-03 00:00:00,4823,37.0,4,,
3661,2012-07-03 00:00:00,2388,37.0,2,,
3662,2012-07-03 00:00:00,6339,37.0,1,,
3663,2012-07-03 00:00:00,5406,37.0,3,NO color listed,
3664,2012-07-04 00:00:00,2716,15.0,11,,
3665,2012-07-04 00:00:00,5265,16.0,2,No Color Listed,
3666,2012-07-04 00:00:00,5273,0.0,37,,
3667,2012-07-04 00:00:00,6242,0.0,5,,
3668,2012-07-04 00:00:00,1568,0.0,17,Packs,
3669,2012-07-04 00:00:00,1329,0.0,4,,
3670,2012-09-11 00:00:00,1400,0.0,2,4 Packs,
3671,2012-09-11 00:00:00,6242,37.0,11,,
3672,2012-08-01 00:00:00,4716,0.0,9,Packs,
3673,2012-07-04 00:00:00,85,0.0,6,,
3674,2012-07-04 00:00:00,2962,0.0,36,,
3675,2012-07-04 00:00:00,5771,0.0,33,,
3676,2012-06-26 00:00:00,5771,37.0,6,,
3677,2012-06-26 00:00:00,3117,37.0,1,Creeping Jenny,
3678,2012-06-26 00:00:00,5399,37.0,2,,
3679,2012-06-26 00:00:00,182,37.0,5,,
3680,2012-07-08 00:00:00,5709,0.0,2,Flats of 6's,
3681,2012-07-08 00:00:00,5620,0.0,1,"Flat of 3""",
3682,2012-07-08 00:00:00,6438,0.0,1,Flat 6 pc,
3683,2012-07-08 00:00:00,5659,0.0,1,"3""",
3684,2012-07-08 00:00:00,5616,0.0,1,Flat 6 pck,
3685,2012-07-08 00:00:00,6384,37.0,5,,
3686,2012-07-08 00:00:00,6390,37.0,14,,
3687,2012-07-08 00:00:00,751,39.0,6,,
3688,2012-07-08 00:00:00,4202,39.0,10,,
3689,2012-07-08 00:00:00,777,0.0,3,Flats 6 pck,
3690,2012-07-08 00:00:00,6399,37.0,4,,
3691,2012-07-08 00:00:00,751,39.0,5,,
3692,2012-07-08 00:00:00,6198,39.0,20,,
3693,2012-07-08 00:00:00,6383,0.0,15,6 pck,
3694,2012-07-08 00:00:00,5620,39.0,3,,
3695,2012-07-08 00:00:00,5709,39.0,53,,
3696,2012-07-08 00:00:00,5659,37.0,5,,
3697,2012-07-08 00:00:00,5620,0.0,5,4 Pack,
3698,2012-07-08 00:00:00,5620,0.0,1,6 pack,
3699,2012-07-08 00:00:00,5674,0.0,2,6's no variety listed,
3700,2012-07-08 00:00:00,37,0.0,1,,
3701,2012-07-08 00:00:00,6275,0.0,2,,
3702,2012-07-08 00:00:00,5996,0.0,3,,
3703,2012-07-08 00:00:00,5501,0.0,2,,
3704,2012-07-08 00:00:00,276,0.0,2,Wild Thing,
3705,2012-07-08 00:00:00,2736,0.0,8,6 packs no color listed,
3706,2012-07-08 00:00:00,1310,0.0,16,cat mint?,
3707,2012-07-08 00:00:00,5859,39.0,15,,
3708,2012-07-08 00:00:00,5858,39.0,3,,
3709,2012-07-08 00:00:00,4240,39.0,11,,
3710,2012-07-08 00:00:00,276,39.0,3,Garden Sage,
3711,2012-07-08 00:00:00,1415,39.0,24,,
3712,2012-06-26 00:00:00,237,37.0,1,,
3713,2012-06-26 00:00:00,4829,37.0,7,Color Belleza D. pink?,
3714,2012-07-06 00:00:00,4829,0.0,15,Color Belleza Pink ?:?,
3715,2012-07-11 00:00:00,5443,33.0,13,Wild Lupine? No color listed.,
3716,2013-09-18 00:00:00,126,20.0,1,,
3717,2013-09-18 00:00:00,4763,0.0,2,,
3718,2013-09-18 00:00:00,4595,0.0,5,,
3719,2013-09-18 00:00:00,6315,0.0,11,,
3720,2013-09-18 00:00:00,294,0.0,8,,
3721,2013-09-18 00:00:00,59,48.0,3,,
3722,2013-09-18 00:00:00,6303,0.0,7,,
3723,2013-09-18 00:00:00,4507,0.0,5,,
3724,2013-09-18 00:00:00,102,0.0,13,,
3725,2013-09-18 00:00:00,4759,0.0,12,King Tut,
3726,2013-09-18 00:00:00,86,0.0,5,,
3727,2013-09-30 00:00:00,3553,37.0,6,,
3728,2013-06-04 00:00:00,3654,39.0,16,,
3729,2013-06-10 00:00:00,2169,37.0,2,,
3730,2013-06-10 00:00:00,5882,37.0,12,,
3731,2013-06-10 00:00:00,3406,0.0,1,,
3732,2013-06-10 00:00:00,5512,37.0,25,,
3733,2013-06-10 00:00:00,5143,37.0,9,,
3734,2013-06-10 00:00:00,6015,37.0,9,,
3735,2013-06-10 00:00:00,80,37.0,28,,
3736,2013-06-10 00:00:00,6548,1.0,3 1/8,,
3737,2013-06-10 00:00:00,1071,1.0,2 3/8,,
3738,2013-06-10 00:00:00,1635,37.0,34,,
3739,2013-06-10 00:00:00,4719,37.0,17,,
3740,2013-06-10 00:00:00,211,37.0,13,,
3741,2013-06-10 00:00:00,3917,1.0,1 3/8,,
3742,2013-06-10 00:00:00,3106,1.0,6/8,,
3743,2013-06-10 00:00:00,1074,1.0,2 5/8,,
3744,2013-06-10 00:00:00,3227,1.0,1 5/8,,
3745,2013-06-10 00:00:00,6659,20.0,2,,
3746,2013-06-10 00:00:00,1194,0.0,2,,
3747,2013-06-10 00:00:00,1477,2.0,5/8,,
3748,2013-06-10 00:00:00,4873,2.0,7/8,,
3749,2013-06-10 00:00:00,2741,0.0,31,,Disease
3750,2013-07-12 00:00:00,2778,37.0,25,,
3751,2013-07-12 00:00:00,1543,37.0,15,,
3752,2013-07-12 00:00:00,1548,2.0,5/8,,
3753,2013-07-12 00:00:00,6586,2.0,3 6/8,ugly,
3754,2013-07-12 00:00:00,5341,2.0,2 4/8,,
3755,2013-07-12 00:00:00,4823,37.0,7,,
3756,2013-07-12 00:00:00,1542,37.0,6,,
3757,2013-07-12 00:00:00,6340,37.0,61,,
3758,2013-07-12 00:00:00,2383,37.0,13,,
3759,2013-07-12 00:00:00,2386,37.0,8,,
3760,2013-07-12 00:00:00,2387,37.0,6,,
3761,2013-07-12 00:00:00,2963,37.0,15,,
3762,2013-07-12 00:00:00,3689,15.0,1 1/10,,
3763,2013-07-12 00:00:00,6082,2.0,2,,
3764,2013-07-12 00:00:00,6080,2.0,7/8,,
3765,2013-07-12 00:00:00,4670,2.0,1 7/8,,
3766,2013-07-12 00:00:00,4669,2.0,6,,
3767,2013-07-12 00:00:00,146,45.0,6,,
3768,2013-07-12 00:00:00,2321,37.0,11,,
3769,2013-07-12 00:00:00,4790,2.0,1 1/8,,
3770,2013-07-12 00:00:00,4788,2.0,2 3/8,,
3771,2013-07-12 00:00:00,4672,2.0,1 7/8,,
3772,2013-07-12 00:00:00,1350,1.0,5/8,,
3773,2013-07-12 00:00:00,6308,15.0,3,,
3774,2013-07-12 00:00:00,5444,2.0,1,,
3775,2013-07-12 00:00:00,4150,39.0,65,,
3776,2013-07-12 00:00:00,3652,1.0,1,,
3777,2013-07-12 00:00:00,211,37.0,38,,
3778,2013-07-12 00:00:00,3456,4.0,6,,
3779,2013-07-12 00:00:00,3456,37.0,6,,
3780,2013-07-12 00:00:00,1565,2.0,3 4/8,,
3781,2013-07-12 00:00:00,6534,37.0,41,,
3782,2013-07-12 00:00:00,6789,37.0,24,ugly growth habit,
3783,2013-07-15 00:00:00,1695,2.0,1 4/8,,
3784,2013-07-15 00:00:00,1343,2.0,1 2/8,,
3785,2013-07-15 00:00:00,3686,2.0,1 6/8,,
3786,2013-07-15 00:00:00,2716,15.0,7/10,,
3787,2013-07-15 00:00:00,1670,0.0,6,,
3788,2013-07-15 00:00:00,6544,2.0,1 1/8,,
3789,2013-07-15 00:00:00,5864,2.0,1,,
3790,2013-07-15 00:00:00,1671,1.0,2 4/8,,
3791,2013-07-15 00:00:00,220,15.0,5 1/10,,
3792,2013-07-15 00:00:00,1329,2.0,3 1/8,,
3793,2013-07-15 00:00:00,5060,37.0,17,,
3794,2013-07-15 00:00:00,300,0.0,26,,
3795,2013-07-15 00:00:00,6535,0.0,34,,
3796,2013-07-15 00:00:00,6515,0.0,10,,
3797,2013-07-15 00:00:00,80,0.0,32,,
3798,2013-07-19 00:00:00,6563,37.0,32,,Disease
3799,2013-07-19 00:00:00,5277,37.0,8,,
3800,2013-07-19 00:00:00,3530,37.0,5,,
3801,2013-07-19 00:00:00,1615,15.0,1,,
3802,2013-07-19 00:00:00,2878,33.0,1,,
3803,2013-07-19 00:00:00,1468,33.0,1 2/18,,
3804,2013-07-19 00:00:00,2874,33.0,10/18,,
3805,2013-07-19 00:00:00,1466,33.0,1 2/18,,
3806,2013-07-19 00:00:00,2995,33.0,4 5/18,,
3807,2013-07-19 00:00:00,901,33.0,11/18,,
3808,2013-07-19 00:00:00,1386,33.0,5/18,,
3809,2013-07-19 00:00:00,1385,33.0,5/18,,
3810,2013-07-19 00:00:00,1284,33.0,5/18,,
3811,2013-07-19 00:00:00,902,33.0,2/18,,
3812,2013-07-19 00:00:00,1249,33.0,1 1/18,,
3813,2013-07-19 00:00:00,2872,33.0,2/18,,
3814,2013-07-19 00:00:00,3033,33.0,4/18,,
3815,2013-07-19 00:00:00,806,33.0,5/18,,
3816,2013-07-19 00:00:00,2641,33.0,7/18,,
3817,2013-07-19 00:00:00,3106,1.0,1 3/8,,
3818,2013-07-19 00:00:00,1303,1.0,2/8,,
3819,2013-07-19 00:00:00,937,1.0,1 6/8,,
3820,2013-07-19 00:00:00,5208,37.0,2,,
3821,2013-07-19 00:00:00,5522,37.0,3,,
3822,2013-07-19 00:00:00,6318,37.0,10,,
3823,2013-07-19 00:00:00,1571,0.0,8,packs,
3824,2013-07-19 00:00:00,6016,15.0,10,,
3825,2013-07-19 00:00:00,134,1.0,1 2/8,,
3826,2013-07-19 00:00:00,1286,1.0,5/8,,
3827,2013-07-19 00:00:00,1289,1.0,4/8,,
3828,2013-07-19 00:00:00,4732,1.0,6/8,,
3829,2013-07-19 00:00:00,1671,0.0,8,Packs,
3830,2013-07-19 00:00:00,4722,1.0,7/8,,
3831,2013-07-19 00:00:00,3539,1.0,1 5/8,,
3832,2013-07-19 00:00:00,2327,,6,,
3833,2013-07-19 00:00:00,1044,1.0,1 2/8,,
3834,2013-07-19 00:00:00,6659,20.0,4,,
3835,2013-07-19 00:00:00,1645,37.0,69,,
3836,2013-07-19 00:00:00,6302,37.0,5,,
3837,2013-07-19 00:00:00,5,37.0,23,,
3838,2013-07-19 00:00:00,9,37.0,35,,
3839,2013-07-22 00:00:00,9,37.0,8,Mealy Bugs,
3840,2013-07-12 00:00:00,6315,37.0,15,Mealy Bugs,
3841,2013-07-31 00:00:00,1481,1.0,10,Way too many,
3842,2013-07-31 00:00:00,1482,1.0,10,Way too many,
3843,2013-08-05 00:00:00,2210,33.0,11/18,,
3844,2013-08-05 00:00:00,3406,33.0,1,,
3845,2013-08-05 00:00:00,2208,33.0,1 8/18,,
3846,2013-08-05 00:00:00,2211,33.0,8/18,,
3847,2013-08-05 00:00:00,5267,33.0,10/18,,
3848,2013-08-05 00:00:00,165,37.0,14,,
3849,2013-08-05 00:00:00,5529,37.0,7,,
3850,2013-08-05 00:00:00,3066,33.0,12/18,,
3851,2013-08-05 00:00:00,6444,33.0,7/18,,
3852,2013-08-05 00:00:00,6370,37.0,16,,
3853,2013-08-05 00:00:00,4524,37.0,4,,
3854,2013-08-05 00:00:00,159,37.0,25,,
3855,2013-08-05 00:00:00,165,33.0,9/18,,
3856,2013-08-05 00:00:00,3337,33.0,11/18,,
3857,2013-08-05 00:00:00,6597,33.0,7/18,,
3858,2013-08-04 00:00:00,6660,0.0,3,,
3859,2013-08-04 00:00:00,2965,37.0,31,,
3860,2013-08-04 00:00:00,535,37.0,24,,
3861,2013-08-04 00:00:00,2402,37.0,8,,
3862,2013-08-30 00:00:00,2133,18.0,9,,
3863,2013-09-03 00:00:00,86,37.0,7,,
3864,2013-09-03 00:00:00,86,37.0,11,,
3865,2013-09-03 00:00:00,4143,37.0,2,,
