CombinedName,LabelDescription,SunConditions,ItemID,Inactive,Item,Variety,Color,Type,Definition,PictureLayout,PictureLink
Clematis Fujimusume Blue,"Like a cool waterfall, large 5-7”, single, slightly fragrant, wisteria blue blossoms with a small boss of creamy yellow stamens flow from this elegant vine in early summer and late summer. 

It is a relatively compact selection but retains its vigorous growth rate.  This cultivar can tolerate light shade and grows well in containers.

A member of: 
Group 2—Early to midseason flowering cultivars and rebloomers
These varieties begin to bloom in early summer, with the first flush of flowers appearing on the previous year's growth. This is followed by a second flush flowers appearing on the new growth. These flowers will likely be smaller than the first ones and flowers that were double the first time may be single the second time.",blank.jpg,7353,FALSE,Clematis,Fujimusume,Blue,Perennial,,,
Clematis Little Mermaid Pink,"‘Little Mermaid’ produces delightful 4-6” round, salmon pink blossoms which lighten to icy pink as they mature.  A touch of pale purple sometimes appears around the fluffy tuft of yellow stamens in the center of the flower. 

This Japanese variety blooms twice during the season: once in early summer and again in late summer or early fall.

A member of: 
Group 2—Early to midseason flowering cultivars and rebloomers
These varieties begin to bloom in early summer, with the first flush of flowers appearing on the previous year's growth. This is followed by a second flush flowers appearing on the new growth. These flowers will likely be smaller than the first ones and flowers that were double the first time may be single the second time.",blank.jpg,7354,FALSE,Clematis,Little Mermaid,Pink,Perennial,,,
Clematis Volcano Burgundy,"This impressive Clematis erupts with a stream of very large 6-8”, deep velvety red blossoms with pale yellow anthers for several months beginning in early summer (late June in the Midwest), lasting until early fall. It is a vigorous grower with beautifully formed, wide-petaled flowers on long stems that are great for cutting for fresh bouquets.

This selection will tolerate light shade and thrives on sunny trellises.

A member of:
Group 3—Late flowering cultivars
These varieties bloom first on new growth beginning in midsummer, and then again on new shoots in early fall. The second round will likely produce smaller flowers than the first and flowers that were double the first time may be single the second time.",blank.jpg,7355,FALSE,Clematis,Volcano,Burgundy,Perennial,,,
Hemerocallis Passionate Returns Mauve,"From renowned daylily breeder Darrel Apps comes what he considers his best overall quality rebloomer to date. An everblooming daylily, ‘Passionate Returns’ blooms for about 3 ½ months beginning in mid-June in zone 7 or early July in zone 5. 4”, rosy red, ruffled flowers have perfect form. Flowers are held just at the top of the foliage, with multiple branched scapes and lots of buds to make it extremely floriferous in the landscape. Its short stature and continuous flower show makes this the perfect daylily for growing at the front of the border and in containers.",blank.jpg,7356,FALSE,Hemerocallis,Passionate Returns,Mauve,Perennial,,,
Hemerocallis Sunday Gloves White,"5.25"", near-white blossoms are highly fragrant with loosely ruffled tepals, a pale yellow eye, and tiny celery green throat.",blank.jpg,7357,FALSE,Hemerocallis,Sunday Gloves,White,Perennial,,,
Hosta Pocketful of Sunshine Lavender,"This cute small hosta grows quickly to form a compact clump of thick, rugose, distinctly cupped leaves that are yellow with broad, deep green margins at maturity.  The centers of the leaves are chartreuse in spring and brighten as the season progresses.",blank.jpg,7358,FALSE,Hosta,Pocketful of Sunshine,Lavender,Perennial,,,
Iris germanica Eggnog Yellow,"You enjoy the creamy, yellow seasonal drink during in December, and now you can enjoy the same yellow color in late spring with this lovely Tall Bearded Iris. ‘Eggnog’ has golden yellow falls and standards with darker butterscotch infused edges. A small white flash below the marigold beards adds interest to this heavily ruffled iris. Reblooms to zone 5.",blank.jpg,7359,FALSE,Iris germanica,Eggnog,Yellow,Perennial,,,
Iris germanica Wine Festival,"Wine Festival’ is an example of a plicata Iris, or an Iris with stitched, stippled, or banded colors that contrast with the base color, usually yellow or white. In this instance, ‘Wine Festival’ has a white base color, with a rose violet band on its falls. The standards are a matching rose violet with gold beards. Very light fragrance.",blank.jpg,7360,FALSE,Iris germanica,Wine Festival,,Perennial,,,
Peony Duchess de Nemours White,"Fragrant, milky white, globe-shaped blossoms with green carpels and a yellow center glow are produced profusely in late spring. This double variety has particularly attractive foliage and strong stems.",blank.jpg,7361,FALSE,Peony,Duchess de Nemours,White,Perennial,,,
Echinops Blue Glow,"A member of the Aster family, Echinops is a clumping perennial that is very easy to grow but not invasive. Bumblebees and nocturnal moths delight in their sweet nectar. This variety is very similar to E.ritro with leaves that are more deeply divided and hairy.",sun.jpg,7362,FALSE,Echinops,Blue Glow,,Perennial,,,
Cortaderia Pumila White,"One of the most cold hardy varieties of pampas grass, this selection is shorter and more compact than the others. However, it bears the same showy, medium-sized plumes which are silvery-cream and feel silky to the touch. They are perfect for use in dried arrangements.",blank.jpg,7364,FALSE,Cortaderia,Pumila,White,Perennial,,,
Helianthus Happy Days Yellow,"A terrific midsized perennial sunflower, ideal towards the middle of a sunny border but also short enough for containers or tubs. This forms an upright mound of pointy dark-green leaves. Strong stems appear by midsummer, holding bicolored daisies with yellow petals surrounding a wide anemone-style double golden centre or eye. Excellent for cutting. Plants prefer a sunny location but a rich and moisture-retentive soil. Easily divided in the spring. Cut the dead stems back to the ground in late fall, or leave for winter interest if desired.",blank.jpg,7365,FALSE,Helianthus,Happy Days,Yellow,Perennial,,,
Hosta Ivory Queen Lavender,"This classy looking hosta is a sport of the popular Hosta ‘Blue Ivory’ but with reverse pattern variegation. 

Surely fit for royalty, this queen of the shade garden forms a majestic mound of cream to near-white leaves with broad, long lasting blue-green margins and a dash of green jetting between the two.  The leaves are nice and thick, making them less attractive to slugs.",blank.jpg,7366,FALSE,Hosta,Ivory Queen,Lavender,Perennial,,,
Veronica Very Van Gogh Orchid,"Keeping up with this year’s trends, we are proud to introduce a brand new Veronica that perfectly matches the Pantone Color of the Year: Radiant Orchid.
This posh new perennial produces a plethora of paintbrush-like, rosy purple flowers on heavily branched scapes from midsummer into late summer. Honeybees, hummingbirds, and butterflies delight in their sweet nectar. Each main flower spike is surrounded by up to a dozen secondary flower spikes, resulting in a prolonged season of bloom.",blank.jpg,7367,FALSE,Veronica,Very Van Gogh,Orchid,Perennial,,,
Hosta Beyond Glory,"This sport of ‘Old Glory’ goes above and beyond its parent with its attractive, very wide, dark green margins. The margins measure about 3” at the widest point, more than twice the width than those of ‘Old Glory’. Pale lavender flowers appear above the clump in midsummer.

Hostas are exceedingly popular perennials in today's gardens due to their versatility in the landscape. Their subtle colors, tall flower scapes, and broad, coarse leaves fill a niche in garden designs that few other plants can achieve. Their large leaves provide excellent coverage for dying bulb foliage. Hostas also grow well in city environments where the air may be polluted by car exhaust, etc.",blank.jpg,7369,FALSE,Hosta,Beyond Glory,,Perennial,,,
"Asclepias syriaca ""Common Milkweed"" Purple","Easily grown in average, dry to medium, well-drained soils in full sun. Drought tolerant. Does well in poor, dryish soils. Easily grown from seed, and will self-seed in the landscape if seed pods are not removed prior to splitting open. Can spread somewhat rapidly by rhizomes. Often forms extensive colonies in the wild.",blank.jpg,7370,FALSE,Asclepias syriaca,"""Common Milkweed""",Purple,Perennial,,,
Baptisia Midnight Blue,"Features an elegant, vase-shaped habit and a profusion of deep violet-blue flowers on 24-inch-long racemes. Secondary stems extend the bloom season to 3-4 weeks! Fine textured foliage remains an attractive green all season. Vase-shaped habit primary stems are strongly erect; flowers are held well above the foliage.",blank.jpg,7371,FALSE,Baptisia,Midnight,Blue,Perennial,,,
Baptisia Screaming Yellow Yellow,"A riot of yellow in late spring and early summer! Larry Loman of Ridgecrest Nursery in Wynne, Arkansas selected this brilliant yellow-gold Baptisia for the bodacious and profuse flower display, deep green foliage, and compact rounded habit.",blank.jpg,7372,FALSE,Baptisia,Screaming Yellow,Yellow,Perennial,,,
Baptisia Twilight Mauve,"Twilite Prairieblues&#8482 is the first introduction from the Baptisia breeding program conducted by Dr. Jim Ault at the Chicago Botanic Garden in Glencoe, Illinois. The B. australis x sphaerocarpa cross has brought us a very strong and production friendly plant with excellent hybrid vigor. By the third year these plants produce almost 100 flower spikes of unique deep violet-purple, nearly burgundy flowers highlighted by a lemon-yellow keel. Held above the handsome foliage, the inflorescences can be up to 32"" long!",blank.jpg,7373,FALSE,Baptisia,Twilight,Mauve,Perennial,,,
Verononia lettermannii Iron Butterfly Pink,"This selection of the Arkansas native comes to us from Dr. Allan Armitage's trials at the University of Georgia. It has lovely fine foliage like Amsonia hubrichtii and is a compact, well-branched and vigorous plant. In late summer it is covered with true purple flowers that attract plenty of butterflies. Found in rocky flood plains, Vernonia lettermannii is very tolerant of hot dry locations, yet can withstand brief periods of inundation.",blank.jpg,7374,FALSE,Verononia lettermannii,Iron Butterfly,Pink,Perennial,,,
Wisteria Amethyst Falls Purple,"Ht. 15-25' 'Amethyst Falls' flowers sooner than the Asian types (some of which can take 10 years or more), blooming its first season with fragrant, vividly blue flowers on 4- to 6-inch racemes that appear in spring and repeat all summer. Its bloom also arrive about two weeks later than others, so late-winter frosts seldom affect flowering. Pruning should occur in late winter to shape and remove any undesirable growth. Another light trim after the first flush of flowers will improve branching and produce an encore bloom. Zones 5-9.",blank.jpg,7375,FALSE,Wisteria,Amethyst Falls,Purple,Perennial,,,
Agastache Kudos Yellow Yellow,"Large, dense inflorescences of yellow flowers adorn this wonderfully compact Agastache. Like the others in the KUDOS™ Series, this plant is hardy to Zone 5 and is naturally resistant to downy mildew.",blank.jpg,7376,FALSE,Agastache,Kudos Yellow,Yellow,Perennial,,,
Pulmonaria Silver Boquet,"Larger, more abundant, chameleon like flowers change from pink to blue as they mature. The shiny, silver leaves mottled with bright green will add interest to your late winter and early spring garden. Plant in borders and containers. Makes a lovely groundcover when planted in mass.",blank.jpg,7377,FALSE,Pulmonaria,Silver Boquet,,Perennial,,,
Tiarella Sky Roacket Pink,Still our BEST pink flowering Tiarella! . Explosive heads of shrimp pink are held above the marvelously cut and marked foliage. Fall color in full sun is burnished bronze and in shade is deep shiny black.,blank.jpg,7378,FALSE,Tiarella,Sky Roacket,Pink,Perennial,,,
Echinacea Maui Sunshine Yellow,"Large bright yellow flowers, sweetly scented and floriferous. Mature flowers are a soft yellow. This vigorous plant is well-branched with strong, upright stems. Showy orange cones with green backgrounds (great for cutting and drying). Use en masse for the border, in a mixed bed, and as a cut flower.",blank.jpg,7380,FALSE,Echinacea,Maui Sunshine,Yellow,Perennial,,,
Primula kisiona  Pink,"Foliage is attractive from the first moment it unfurls until it goes dormant in early fall if not allowed to dry out severely. Individual leaves are six inches or more across, with ruffled edges. There is a soft, succulent, appearance to both the leaves and the stems, which are prominently downy in white hairs. Stems are rose-pink under the down and topped by a single large leaf.",blank.jpg,7381,FALSE,Primula kisiona,,Pink,Perennial,,,
Artemisia ludoviciana Valerie Finnis Silver,"Best grown in poor to moderately fertile, dry to medium moisture, well-drained soils in full sun. Excellent soil drainage is essential for growing this plant well. Does poorly in moist to wet soils where plants are susceptible to root rot. Plant stems tend to lodge (fall) in summer, especially if grown in fertile soils and/or part shade. General foliage decline commonly occurs in high humidity summer climates such as the St. Louis area. Consider pinching back stems in late spring to reduce mature plant height. If foliage declines or stems flop in summer, plants may be sheared to revitalize. Although rhizomatous, 'Valerie Finnis' is generally quite restrained and is not considered to be as aggressive in the garden as the species and some of the other cultivars thereunder.",blank.jpg,7382,FALSE,Artemisia ludoviciana,Valerie Finnis,Silver,Perennial,,,
